Winter,Date,Canton,Community,Starting.zone,url,Elevation..m.,Aspect,Activity,Victims..caught..buried.,Danger..level,mon,Fatalities,deg,degjit,activity,lat,long
1996/97,2/16/97,VS,Nendaz,Cleuson,http://map.geo.admin.ch/?Y=591330&X=106470&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2240,W,1,"1 (2, 2)",NA,February,1,270,267.689035,Backcountry touring,46.10967474,7.326502966
1996/97,2/16/97,VD,Rougemont,La Videmanette,http://map.geo.admin.ch/?Y=581800&X=144920&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2130,NW,2,"1 (2, 1)",NA,February,1,315,313.2795445,Off-piste skiing/boarding,46.45536362,7.201745576
1996/97,2/16/97,VS,H_r_mence,Greppon Blanc,http://map.geo.admin.ch/?Y=593520&X=110200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2680,E,2,"1 (2, 2)",NA,February,1,90,85.90500343,Off-piste skiing/boarding,46.14325255,7.354775977
1996/97,2/16/97,VS,Nendaz,Le M_tailler / Plan di Arjes,http://map.geo.admin.ch/?Y=591270&X=108160&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2150,NW,1,"1 (1, 0)",NA,February,1,315,315.329,Backcountry touring,46.12487634,7.325695506
1996/97,2/16/97,VS,Orsières,Champex / La Breya / Couloir de Planzin,http://map.geo.admin.ch/?Y=574110&X=96810&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2120,NNE,2,"1 (1, 1)",NA,February,1,22.5,26.26097506,Off-piste skiing/boarding,46.02233843,7.104320358
1996/97,2/15/97,GR,Davos,Parsenn / StŸtzalp,http://map.geo.admin.ch/?Y=783080&X=190820&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2020,NNE,2,"1 (1, 0)",NA,February,1,22.5,19.01830086,Off-piste skiing/boarding,46.84331305,9.839154611
1996/97,1/11/97,VS,H_r_mence,Mont Blanc de Cheilon,http://map.geo.admin.ch/?Y=598240&X=93380&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3800,NW,1,"2 (2, 0)",NA,January,2,315,315.8396209,Backcountry touring,45.9919779,7.415923061
1996/97,1/4/97,GR,Disentis,Piz Gendusas,http://map.geo.admin.ch/?Y=702800&X=174730&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2650,ESE,2,"1 (5, 5)",NA,January,1,112.5,116.2665439,Off-piste skiing/boarding,46.71584712,8.783205207
1996/97,1/2/97,VS,Orsières,Champex / Piste “Rouge” de l `Arpette,http://map.geo.admin.ch/?Y=572425&X=95775&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2560,NNW,3,"1 (2, 1)",NA,January,1,337.5,337.1992447,Transportation corridors,46.01296163,7.082622899
1996/97,12/31/96,GR,Zernez,Munt da Brail / Val Paistel / Brail,http://map.geo.admin.ch/?Y=797300&X=171450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2480,ESE,1,"1 (1, 1)",NA,December,1,112.5,112.7434679,Backcountry touring,46.66510011,10.01712591
1995/96,4/8/96,GR,Tschierv,Ofenpass / Piz Daint,http://map.geo.admin.ch/?Y=818155&X=167250&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2760,NNW,1,"1 (1, 1)",NA,April,1,337.5,342.6448774,Backcountry touring,46.62085268,10.28745427
1995/96,2/29/96,VS,Zermatt,Strahlchnubel,http://map.geo.admin.ch/?Y=633500&X=95280&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3300,SW,1,"2 (3, 2)",NA,February,2,225,227.3338154,Backcountry touring,46.00824128,7.871111154
1995/96,2/23/96,OW,Engelberg,Titlis / Laubersgrat,http://map.geo.admin.ch/?Y=674340&X=182740&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2100,NW,2,"1 (1, 1)",NA,February,1,315,308.3298073,Off-piste skiing/boarding,46.79167407,8.412309283
1995/96,2/21/96,VS,Evolène,Monts Rouges / Arolla,http://map.geo.admin.ch/?Y=599630&X=96640&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3000,SE,1,"2 (3, 2)",NA,February,2,135,132.091124,Backcountry touring,46.02130506,7.433859526
1995/96,2/19/96,GR,Davos,Parsenngebiet / Salezer Tobel,http://map.geo.admin.ch/?Y=782600&X=188740&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2170,E,2,"1 (1, 1)",NA,February,1,90,93.38431001,Off-piste skiing/boarding,46.82474329,9.832032588
1995/96,2/19/96,VS,Oberwald,Hungerberg,http://map.geo.admin.ch/?Y=671800&X=154770&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2000,W,2,"1 (2, 0)",NA,February,1,270,266.4314034,Off-piste skiing/boarding,46.54036596,8.374674992
1995/96,2/19/96,GR,Klosters Serneus,Drostobel,http://map.geo.admin.ch/?Y=782960&X=193160&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2020,E,2,"1 (1, 1)",NA,February,1,90,83.80996779,Off-piste skiing/boarding,46.86438535,9.838520939
1995/96,2/18/96,GR,Samnaun,Alp Trida / Greitspitz,http://map.geo.admin.ch/?Y=820490&X=206020&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2760,SE,2,"1 (1, 1)",NA,February,1,135,138.5089304,Off-piste skiing/boarding,46.96860166,10.33663028
1995/96,2/18/96,VS,Nendaz,Val de Nendaz / La Meina,http://map.geo.admin.ch/?Y=592225&X=111825&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2160,N,2,"1 (1, 0)",NA,February,1,0,-5.423545178,Off-piste skiing/boarding,46.15785657,7.337989725
1995/96,2/15/96,OW,Alpnach,Pilatus / Matthorn / Ruessiflue,http://map.geo.admin.ch/?Y=661640&X=202180&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1860,NW,1,"1 (4, 3)",NA,February,1,315,315.2812413,Backcountry touring,46.96782965,8.248611204
1995/96,2/14/96,VD,Ch‰teau d'Oex,La L_cherette,http://map.geo.admin.ch/?Y=575300&X=141010&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1580,NNW,2,"1 (2, 1)",NA,February,1,337.5,333.7963046,Off-piste skiing/boarding,46.41998305,7.117350585
1995/96,1/14/96,GR,Hinterrhein,Chilchalphorn,http://map.geo.admin.ch/?Y=731720&X=155110&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2960,E,1,"1 (4, 2)",NA,January,1,90,85.50050276,Backcountry touring,46.5343129,9.155738773
2015/16,3/5/16,GR,Safiental,H_llgraben,http://map.geo.admin.ch/?Y=742770&X=163910&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2660,SW,1,"2 (2, 2)",3,March,2,225,229.1635301,Backcountry touring,46.61118554,9.302459413
2015/16,2/27/16,SZ,Muotathal,BlŸemberg,http://map.geo.admin.ch/?Y=698010&X=200370&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1600,N,1,"1 (1, 1)",3,February,1,0,-6.302686054,Backcountry touring,46.94717833,8.726068281
2015/16,2/21/16,VS,Saas-Almagell,"Allalin, Hohlaubgletscher",http://map.geo.admin.ch/?Y=638250&X=100550&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2900,E,2,"1 (6, 1)",2,February,1,90,89.96596693,Off-piste skiing/boarding,46.05539406,7.932858757
2015/16,1/30/16,GR,Davos,BŸelenhorn,http://map.geo.admin.ch/?Y=778000&X=171800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2760,NE,1,"1 (3, 1)",3,January,1,45,45.02163985,Backcountry touring,46.67367363,9.76518849
2015/16,1/24/16,BE,€schi bei Spiez,Latrejespitz - Dreispitz,http://map.geo.admin.ch/?Y=625270&X=160610&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2350,NW,1,"1 (3, 1)",2,January,1,315,321.3017615,Backcountry touring,46.59627412,7.768409335
2015/16,1/16/16,VS,Saxon,Combe de Saxon,http://map.geo.admin.ch/?Y=582650&X=108315&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2200,N,2,"2 (4, 1)",3,January,2,0,-6.936565615,Off-piste skiing/boarding,46.12610398,7.214171621
2015/16,1/9/16,VS,Ried-Brig,Bodmert_lli - M_derhorn,http://map.geo.admin.ch/?Y=647980&X=123600&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2565,NW,1,"2 (3, 3)",3,January,2,315,317.2400983,Backcountry touring,46.26211321,8.060934431
2015/16,10/24/15,GR,Poschiavo,Piz PalŸ,http://map.geo.admin.ch/?Y=794490&X=139420&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3832,SE,1,"1 (1, 0)",NA,October,1,135,141.7715476,Backcountry touring,46.37794677,9.966933729
