"Winter","Date","Canton","Community","Starting.zone","url","Elevation..m.","Aspect","Activity","Victims..caught..buried.","Danger..level","mon","Fatalities","deg","degjit","activity","lat","long"
"1997/98",1998-01-21,"FR","Charmey","Laubspitz - Litefret / Vallée-de-la-Mort / Jaunpass","http://map.geo.admin.ch/?Y=583500&X=162100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1620,"WNW",3,"1 (1, 1)",4,"January",1,292.5,288.466329910327,"Transportation corridors",46.6099514155029,7.22325903348928
"1997/98",1998-01-20,"GR","Samedan","Margunin / Alp Muntatsch","http://map.geo.admin.ch/?Y=784730&X=157670&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2435,"SE",1,"1 (1, 1)",3,"January",1,135,133.813058109488,"Backcountry touring",46.5447974368003,9.84742643695303
"1997/98",1998-01-04,"UR","Andermatt","Geissgrat - Gemsplangge / Gemsstock","http://map.geo.admin.ch/?Y=690250&X=163550&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2400,"N",2,"1 (2, 1)",3,"January",1,0,-3.15590902417898,"Off-piste skiing/boarding",46.6171045639031,8.6168887766841
"1997/98",1997-12-29,"VS","Bagnes","Tête de la Payanne / Bruson","http://map.geo.admin.ch/?Y=581500&X=98085&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2435,"NE",1,"1 (2, 2)",3,"December",1,45,38.1770320194773,"Backcountry touring",46.0340502454436,7.19969638758772
"1997/98",1997-12-21,"UR","Andermatt","Gemsstock","http://map.geo.admin.ch/?Y=689950&X=161950&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2940,"NW",3,"1 (2, 1)",4,"December",1,315,312.074187988881,"Transportation corridors",46.6027537205124,8.61266021194811
"1997/98",1997-12-19,"GR","St Moritz","Camanna Suvretta / Piz Nair","http://map.geo.admin.ch/?Y=779150&X=152850&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2560,"SW",2,"1 (2, 1)",3,"December",1,225,231.622645875905,"Off-piste skiing/boarding",46.5029755608708,9.77283957143097
"1997/98",1997-10-26,"BE","Kandersteg","Doldenhornsattel / Doldenhorn","http://map.geo.admin.ch/?Y=622300&X=146540&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3420,"N",1,"2 (2, 1)",NA,"October",2,0,6.69999047368765,"Backcountry touring",46.4698125740374,7.72897212392149
"1996/97",1997-07-21,"UR","Realp","Tiefengletscher / Galenstock","http://map.geo.admin.ch/?Y=675000&X=162600&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3540,"E",1,"3 (3, 2)",NA,"July",3,90,91.2248081890866,"Backcountry touring",46.6104449334388,8.41766179023389
"1996/97",1997-05-04,"GR","Pontresina","Piz Boval","http://map.geo.admin.ch/?Y=789450&X=143440&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3220,"E",1,"1 (1, 0)",NA,"May",1,90,86.3870191299357,"Backcountry touring",46.4155332494902,9.90310207189823
"1996/97",1997-02-28,"BE","Innertkirchen","Steintälli / Jochpass / Engstlenalp","http://map.geo.admin.ch/?Y=672520&X=180385&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2380,"NNW",2,"3 (6, 4)",NA,"February",3,337.5,334.484840583056,"Off-piste skiing/boarding",46.7706920134673,8.38810088853087
"1996/97",1997-02-23,"NW","Wolfenschiessen","Haldigrat / Chäserstad","http://map.geo.admin.ch/?Y=676330&X=195310&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1870,"NE",1,"1 (1, 1)",NA,"February",1,45,49.2209569183178,"Backcountry touring",46.9045113358351,8.4404724556743
"1996/97",1997-02-23,"VS","Hérémence","Greppon Blanc","http://map.geo.admin.ch/?Y=595090&X=109960&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"E",1,"1 (1, 1)",NA,"February",1,90,93.322220955044,"Backcountry touring",46.1411068833158,7.3750967140484
"1996/97",1997-02-21,"BE","Lenk","Wildstrubel / Schneehorn","http://map.geo.admin.ch/?Y=608760&X=137560&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3100,"SW",1,"2 (2, 2)",NA,"February",2,225,218.489816537127,"Backcountry touring",46.3893457455106,7.55251886643774
"1996/97",1997-02-21,"GR","Klosters Serneus","Gotschnagrat / Gotschnawang","http://map.geo.admin.ch/?Y=784160&X=192220&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2180,"NE",2,"1 (2, 1)",NA,"February",1,45,47.2588532953523,"Off-piste skiing/boarding",46.855602496051,9.8538718193401
"1996/97",1997-02-16,"GR","Tavetsch Tujetsch","Oberalppass / Pazolastock","http://map.geo.admin.ch/?Y=694200&X=167380&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2320,"NE",1,"1 (3, 1)",NA,"February",1,45,39.1116133178584,"Backcountry touring",46.6510081691692,8.66923354102253
"1996/97",1997-02-16,"VS","Nendaz","Cleuson","http://map.geo.admin.ch/?Y=591330&X=106470&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2240,"W",1,"1 (2, 2)",NA,"February",1,270,267.689035002608,"Backcountry touring",46.1096747361637,7.32650296574034
"1996/97",1997-02-16,"VD","Rougemont","La Videmanette","http://map.geo.admin.ch/?Y=581800&X=144920&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2130,"NW",2,"1 (2, 1)",NA,"February",1,315,313.279544534162,"Off-piste skiing/boarding",46.4553636249765,7.20174557559767
"1996/97",1997-02-16,"VS","Hérémence","Greppon Blanc","http://map.geo.admin.ch/?Y=593520&X=110200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2680,"E",2,"1 (2, 2)",NA,"February",1,90,85.9050034261309,"Off-piste skiing/boarding",46.1432525463759,7.35477597696866
"1996/97",1997-02-16,"VS","Nendaz","Le Métailler / Plan di Arjes","http://map.geo.admin.ch/?Y=591270&X=108160&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2150,"NW",1,"1 (1, 0)",NA,"February",1,315,315.329000018071,"Backcountry touring",46.124876340539,7.32569550639388
"1996/97",1997-02-16,"VS","Orsières","Champex / La Breya / Couloir de Planzin","http://map.geo.admin.ch/?Y=574110&X=96810&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2120,"NNE",2,"1 (1, 1)",NA,"February",1,22.5,26.2609750581905,"Off-piste skiing/boarding",46.0223384280469,7.10432035750156
"1996/97",1997-02-15,"GR","Davos","Parsenn / Stützalp","http://map.geo.admin.ch/?Y=783080&X=190820&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2020,"NNE",2,"1 (1, 0)",NA,"February",1,22.5,19.0183008611202,"Off-piste skiing/boarding",46.8433130464242,9.83915461117184
"1996/97",1997-01-11,"VS","Hérémence","Mont Blanc de Cheilon","http://map.geo.admin.ch/?Y=598240&X=93380&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3800,"NW",1,"2 (2, 0)",NA,"January",2,315,315.839620866813,"Backcountry touring",45.9919779039041,7.41592306077065
"1996/97",1997-01-04,"GR","Disentis","Piz Gendusas","http://map.geo.admin.ch/?Y=702800&X=174730&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2650,"ESE",2,"1 (5, 5)",NA,"January",1,112.5,116.266543886624,"Off-piste skiing/boarding",46.7158471197749,8.78320520739222
"1996/97",1997-01-02,"VS","Orsières","Champex / Piste ìRougeî de l `Arpette","http://map.geo.admin.ch/?Y=572425&X=95775&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2560,"NNW",3,"1 (2, 1)",NA,"January",1,337.5,337.199244693387,"Transportation corridors",46.012961628128,7.08262289911643
"1996/97",1996-12-31,"GR","Zernez","Munt da Brail / Val Paistel / Brail","http://map.geo.admin.ch/?Y=797300&X=171450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2480,"ESE",1,"1 (1, 1)",NA,"December",1,112.5,112.743467919994,"Backcountry touring",46.6651001079203,10.017125905866
"1995/96",1996-04-08,"GR","Tschierv","Ofenpass / Piz Daint","http://map.geo.admin.ch/?Y=818155&X=167250&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2760,"NNW",1,"1 (1, 1)",NA,"April",1,337.5,342.644877362065,"Backcountry touring",46.6208526810982,10.2874542737324
"1995/96",1996-02-29,"VS","Zermatt","Strahlchnubel","http://map.geo.admin.ch/?Y=633500&X=95280&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3300,"SW",1,"2 (3, 2)",NA,"February",2,225,227.333815361839,"Backcountry touring",46.0082412750651,7.87111115432277
"1995/96",1996-02-23,"OW","Engelberg","Titlis / Laubersgrat","http://map.geo.admin.ch/?Y=674340&X=182740&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2100,"NW",2,"1 (1, 1)",NA,"February",1,315,308.32980732061,"Off-piste skiing/boarding",46.7916740707128,8.41230928339425
"1995/96",1996-02-21,"VS","Evolène","Monts Rouges / Arolla","http://map.geo.admin.ch/?Y=599630&X=96640&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3000,"SE",1,"2 (3, 2)",NA,"February",2,135,132.091123952065,"Backcountry touring",46.0213050594636,7.43385952584777
"1995/96",1996-02-19,"GR","Davos","Parsenngebiet / Salezer Tobel","http://map.geo.admin.ch/?Y=782600&X=188740&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2170,"E",2,"1 (1, 1)",NA,"February",1,90,93.3843100098893,"Off-piste skiing/boarding",46.8247432902031,9.83203258833989
"1995/96",1996-02-19,"VS","Oberwald","Hungerberg","http://map.geo.admin.ch/?Y=671800&X=154770&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2000,"W",2,"1 (2, 0)",NA,"February",1,270,266.431403353345,"Off-piste skiing/boarding",46.5403659648052,8.37467499178364
"1995/96",1996-02-19,"GR","Klosters Serneus","Drostobel","http://map.geo.admin.ch/?Y=782960&X=193160&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2020,"E",2,"1 (1, 1)",NA,"February",1,90,83.8099677902646,"Off-piste skiing/boarding",46.8643853469102,9.83852093884047
"1995/96",1996-02-18,"GR","Samnaun","Alp Trida / Greitspitz","http://map.geo.admin.ch/?Y=820490&X=206020&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2760,"SE",2,"1 (1, 1)",NA,"February",1,135,138.508930395823,"Off-piste skiing/boarding",46.9686016595012,10.3366302753344
"1995/96",1996-02-18,"VS","Nendaz","Val de Nendaz / La Meina","http://map.geo.admin.ch/?Y=592225&X=111825&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2160,"N",2,"1 (1, 0)",NA,"February",1,0,-5.42354517802596,"Off-piste skiing/boarding",46.1578565742773,7.33798972507843
"1995/96",1996-02-15,"OW","Alpnach","Pilatus / Matthorn / Ruessiflue","http://map.geo.admin.ch/?Y=661640&X=202180&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1860,"NW",1,"1 (4, 3)",NA,"February",1,315,315.281241270248,"Backcountry touring",46.9678296457305,8.24861120393054
"1995/96",1996-02-14,"VD","Château d'Oex","La Lécherette","http://map.geo.admin.ch/?Y=575300&X=141010&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1580,"NNW",2,"1 (2, 1)",NA,"February",1,337.5,333.796304560732,"Off-piste skiing/boarding",46.4199830536907,7.11735058467083
"1995/96",1996-01-14,"GR","Hinterrhein","Chilchalphorn","http://map.geo.admin.ch/?Y=731720&X=155110&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2960,"E",1,"1 (4, 2)",NA,"January",1,90,85.5005027563311,"Backcountry touring",46.5343129040109,9.15573877266494
"2015/16",2016-03-05,"GR","Safiental","Höllgraben","http://map.geo.admin.ch/?Y=742770&X=163910&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2660,"SW",1,"2 (2, 2)",3,"March",2,225,229.163530133665,"Backcountry touring",46.6111855365722,9.30245941288018
"2015/16",2016-02-27,"SZ","Muotathal","Blüemberg","http://map.geo.admin.ch/?Y=698010&X=200370&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1600,"N",1,"1 (1, 1)",3,"February",1,0,-6.30268605425954,"Backcountry touring",46.9471783265674,8.72606828104487
"2015/16",2016-02-21,"VS","Saas-Almagell","Allalin, Hohlaubgletscher","http://map.geo.admin.ch/?Y=638250&X=100550&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2900,"E",2,"1 (6, 1)",2,"February",1,90,89.9659669338726,"Off-piste skiing/boarding",46.0553940648703,7.93285875724151
"2015/16",2016-01-30,"GR","Davos","Büelenhorn","http://map.geo.admin.ch/?Y=778000&X=171800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2760,"NE",1,"1 (3, 1)",3,"January",1,45,45.0216398457997,"Backcountry touring",46.6736736255316,9.76518849031009
"2015/16",2016-01-24,"BE","Äschi bei Spiez","Latrejespitz - Dreispitz","http://map.geo.admin.ch/?Y=625270&X=160610&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2350,"NW",1,"1 (3, 1)",2,"January",1,315,321.301761453971,"Backcountry touring",46.5962741231243,7.76840933509421
"2015/16",2016-01-16,"VS","Saxon","Combe de Saxon","http://map.geo.admin.ch/?Y=582650&X=108315&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"N",2,"2 (4, 1)",3,"January",2,0,-6.9365656147711,"Off-piste skiing/boarding",46.1261039839102,7.21417162099838
"2015/16",2016-01-09,"VS","Ried-Brig","Bodmertälli - Mäderhorn","http://map.geo.admin.ch/?Y=647980&X=123600&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2565,"NW",1,"2 (3, 3)",3,"January",2,315,317.240098299459,"Backcountry touring",46.2621132089545,8.06093443145837
"2015/16",2015-10-24,"GR","Poschiavo","Piz Palü","http://map.geo.admin.ch/?Y=794490&X=139420&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3832,"SE",1,"1 (1, 0)",NA,"October",1,135,141.771547645796,"Backcountry touring",46.3779467687891,9.96693372859682
